User_ID,journey_path,converted
U_B07_09103,Marketplace -> Marketplace -> Marketplace -> Marketplace,0
U_B07_09104,Google Search -> Influencer Blog -> YouTube -> Marketplace,0
U_B07_09105,Google Search -> Instagram -> Influencer Blog,0
U_B07_09106,YouTube -> Influencer Blog -> YouTube -> Marketplace -> Marketplace -> Google Search,0
U_B07_09107,Google Search -> Google Search -> Influencer Blog -> Google Search -> Marketplace,0
U_B07_09108,YouTube -> YouTube -> Influencer Blog,0
U_B07_09109,Marketplace -> Instagram -> YouTube -> Influencer Blog -> YouTube -> Google Search,0
U_B07_09110,Instagram -> Instagram -> Instagram -> Influencer Blog,0
U_B07_09111,Influencer Blog -> Google Search -> YouTube -> YouTube,0
U_B07_09112,Influencer Blog,0
U_B07_09113,Influencer Blog -> Marketplace -> Google Search,0
U_B07_09114,Instagram -> Instagram -> Influencer Blog -> Google Search -> Google Search,1
U_B07_09115,Influencer Blog -> Marketplace,0
U_B07_09116,Influencer Blog -> YouTube -> Influencer Blog -> Marketplace -> Instagram,0
U_B07_09117,Marketplace -> Influencer Blog -> Google Search,0
U_B07_09118,YouTube -> YouTube -> YouTube,0
U_B07_09119,Instagram -> Influencer Blog,0
U_B07_09120,YouTube -> Google Search -> Google Search -> Marketplace -> Instagram -> Instagram -> Google Search,0
U_B07_09121,Influencer Blog -> YouTube -> Instagram -> Influencer Blog -> Instagram -> Google Search,0
U_B07_09122,YouTube -> YouTube -> YouTube,0
U_B07_09123,Google Search -> Google Search -> Marketplace -> Google Search -> YouTube,0
U_B07_09124,YouTube -> Influencer Blog -> Google Search -> Google Search,0
U_B07_09125,Influencer Blog -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Instagram -> Influencer Blog -> YouTube,0
U_B07_09126,Marketplace -> Influencer Blog -> Google Search -> YouTube -> Influencer Blog -> Marketplace,0
U_B07_09127,Instagram -> Instagram -> Marketplace,0
U_B07_09128,Google Search -> Instagram -> YouTube -> Influencer Blog,0
U_B07_09129,YouTube -> YouTube -> Influencer Blog -> Google Search,0
U_B07_09130,YouTube -> Instagram -> Instagram -> Instagram -> YouTube,0
U_B07_09131,Influencer Blog -> YouTube -> Influencer Blog -> YouTube -> Marketplace -> Instagram,0
U_B07_09132,Marketplace -> Instagram -> Instagram,0
U_B07_09133,Instagram,0
U_B07_09134,Instagram,0
U_B07_09135,Google Search -> YouTube -> Marketplace -> Google Search,0
U_B07_09136,Instagram -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace,0
U_B07_09137,Influencer Blog -> Influencer Blog -> Instagram -> Instagram,0
U_B07_09138,Google Search -> Google Search -> Influencer Blog,0
U_B07_09139,Marketplace,0
U_B07_09140,Influencer Blog,0
U_B07_09141,Influencer Blog -> Instagram -> Marketplace -> Google Search -> Marketplace,0
U_B07_09142,Google Search -> Google Search -> YouTube -> Instagram,0
U_B07_09143,YouTube -> Instagram -> Marketplace,0
U_B07_09144,Marketplace -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Google Search,1
U_B07_09145,YouTube -> YouTube -> Google Search,0
U_B07_09146,Influencer Blog,0
U_B07_09147,Google Search -> YouTube -> Google Search,1
U_B07_09148,Google Search -> Marketplace,0
U_B07_09149,Google Search -> YouTube -> Instagram -> Influencer Blog,0
U_B07_09150,Marketplace,0
U_B07_09151,YouTube,0
U_B07_09152,Marketplace,0
U_B07_09153,Instagram -> Instagram,0
U_B07_09154,Marketplace -> YouTube,0
U_B07_09155,Google Search -> Google Search -> Marketplace -> Google Search -> Google Search -> Instagram -> Google Search,0
U_B07_09156,Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> YouTube,0
U_B07_09157,Google Search -> Marketplace -> Google Search -> Google Search,0
U_B07_09158,Instagram -> YouTube -> YouTube -> Instagram -> YouTube -> Instagram,0
U_B07_09159,Google Search -> Marketplace,0
U_B07_09160,Instagram -> Influencer Blog -> Google Search -> Google Search,1
U_B07_09161,Google Search -> Google Search -> Google Search -> Instagram -> Google Search,1
U_B07_09162,Influencer Blog -> Google Search -> Marketplace -> Influencer Blog -> Google Search -> Marketplace -> Marketplace,1
U_B07_09163,YouTube -> YouTube,0
U_B07_09164,Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Google Search -> Instagram -> Google Search,1
U_B07_09165,YouTube -> YouTube -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube,0
U_B07_09166,Marketplace -> Google Search -> Marketplace,0
U_B07_09167,Google Search -> Marketplace,0
U_B07_09168,YouTube -> Marketplace -> Google Search -> YouTube,0
U_B07_09169,Google Search -> Influencer Blog -> Google Search,0
U_B07_09170,Influencer Blog,0
U_B07_09171,Influencer Blog -> Marketplace -> Influencer Blog -> Marketplace,0
U_B07_09172,Marketplace -> Instagram -> Influencer Blog,0
U_B07_09173,Influencer Blog -> Instagram -> Google Search -> Google Search,1
U_B07_09174,YouTube -> Influencer Blog -> YouTube -> Marketplace -> Marketplace,0
U_B07_09175,Instagram -> Instagram,0
U_B07_09176,Influencer Blog,0
U_B07_09177,Marketplace -> YouTube -> Marketplace -> YouTube -> Marketplace,0
U_B07_09178,Influencer Blog -> Influencer Blog -> Instagram,0
U_B07_09179,Google Search -> Influencer Blog -> YouTube -> YouTube,0
U_B07_09180,Google Search -> Google Search -> Google Search,0
U_B07_09181,YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram,0
U_B07_09182,Google Search -> Marketplace,0
U_B07_09183,Instagram -> Google Search -> Influencer Blog -> YouTube -> YouTube -> Google Search,1
U_B07_09184,Instagram,0
U_B07_09185,Influencer Blog -> YouTube,0
U_B07_09186,Marketplace -> Google Search -> Instagram,0
U_B07_09187,YouTube -> Instagram -> Influencer Blog -> YouTube -> Marketplace -> Google Search,0
U_B07_09188,Instagram,0
U_B07_09189,Influencer Blog -> Instagram -> Marketplace -> Instagram -> Marketplace,0
U_B07_09190,YouTube -> YouTube,0
U_B07_09191,Marketplace -> YouTube,0
U_B07_09192,Marketplace -> Influencer Blog,0
U_B07_09193,Marketplace -> Marketplace -> Instagram -> Google Search -> Instagram,0
U_B07_09194,Google Search -> Marketplace -> Marketplace,0
U_B07_09195,Marketplace -> Marketplace,0
U_B07_09196,Marketplace -> Instagram -> Marketplace -> Google Search -> Instagram,0
U_B07_09197,Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search,1
U_B07_09198,Google Search -> Instagram -> Marketplace -> Instagram,0
U_B07_09199,Marketplace -> Instagram -> Google Search -> Google Search -> Instagram,0
U_B07_09200,Influencer Blog -> Influencer Blog -> YouTube -> Instagram -> Influencer Blog,0
U_B07_09201,Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace,0
U_B07_09202,YouTube -> Google Search -> Instagram -> Influencer Blog -> YouTube -> YouTube -> Google Search,1
U_B07_09203,Marketplace -> Instagram -> Marketplace,0
U_B07_09204,Google Search -> Google Search,0
U_B07_09205,Marketplace -> Google Search -> Influencer Blog -> Google Search,1
U_B07_09206,Influencer Blog -> Google Search -> Instagram -> Influencer Blog,0
U_B07_09207,Instagram -> YouTube -> Marketplace -> YouTube -> Marketplace -> Google Search,0
U_B07_09208,Google Search -> YouTube -> YouTube,0
U_B07_09209,Instagram -> Instagram -> Instagram -> Influencer Blog -> YouTube -> Marketplace -> Instagram -> Google Search -> Google Search,1
U_B07_09210,Instagram -> YouTube -> Marketplace -> Marketplace,0
U_B07_09211,Instagram -> YouTube -> YouTube -> Instagram -> Marketplace -> Instagram,0
U_B07_09212,Influencer Blog -> Marketplace -> Instagram -> Marketplace,0
U_B07_09213,Instagram -> Marketplace -> Instagram -> YouTube -> Marketplace -> Instagram,0
U_B07_09214,Marketplace -> YouTube -> Marketplace -> Marketplace,0
U_B07_09215,YouTube -> Google Search,0
U_B07_09216,YouTube -> Instagram,0
U_B07_09217,Marketplace -> Instagram -> YouTube,0
U_B07_09218,YouTube -> YouTube -> Google Search -> Instagram -> Instagram -> Instagram,0
U_B07_09219,Google Search -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Google Search,0
U_B07_09220,YouTube -> YouTube,0
U_B07_09221,Marketplace -> Google Search -> YouTube -> Instagram -> Google Search,1
U_B07_09222,Marketplace -> Marketplace -> YouTube,0
U_B07_09223,Influencer Blog -> YouTube -> YouTube -> Google Search -> YouTube -> Instagram -> Google Search,1
U_B07_09224,Marketplace -> Marketplace -> Google Search -> YouTube -> Google Search,0
U_B07_09225,Instagram -> Influencer Blog -> Google Search -> Google Search,0
U_B07_09226,Influencer Blog -> Influencer Blog -> YouTube -> Instagram -> Instagram,0
U_B07_09227,Instagram -> Google Search -> YouTube -> Google Search,1
U_B07_09228,Marketplace -> Instagram -> Google Search -> Marketplace -> Marketplace,0
U_B07_09229,Marketplace -> Google Search -> Instagram,0
U_B07_09230,Influencer Blog -> Google Search -> Instagram,0
U_B07_09231,Influencer Blog -> YouTube,0
U_B07_09232,Instagram -> YouTube,0
U_B07_09233,Google Search -> Influencer Blog -> YouTube -> Marketplace -> YouTube,0
U_B07_09234,Influencer Blog -> YouTube -> Google Search,0
U_B07_09235,YouTube -> Instagram,0
U_B07_09236,YouTube -> Marketplace,0
U_B07_09237,Influencer Blog,0
U_B07_09238,Instagram -> Influencer Blog -> Google Search -> YouTube -> Google Search -> Influencer Blog,0
U_B07_09239,YouTube -> Instagram -> Google Search -> YouTube -> Marketplace,0
U_B07_09240,YouTube -> Instagram -> Google Search -> Google Search,0
U_B07_09241,YouTube -> Marketplace,0
U_B07_09242,Instagram -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace,1
U_B07_09243,Instagram -> Google Search -> Google Search -> Instagram,0
U_B07_09244,Marketplace -> Instagram -> Influencer Blog -> Instagram -> Instagram -> YouTube,0
U_B07_09245,Instagram -> Google Search,0
U_B07_09246,Influencer Blog -> Instagram -> YouTube -> Marketplace -> Google Search -> YouTube,0
U_B07_09247,Marketplace -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Marketplace -> Google Search,0
U_B07_09248,Google Search -> Marketplace,0
U_B07_09249,Influencer Blog -> Google Search,0
U_B07_09250,Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Marketplace -> Marketplace -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search,0
U_B07_09251,Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Marketplace -> Marketplace,1
U_B07_09252,YouTube -> Instagram -> Marketplace -> Google Search,0
U_B07_09253,Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> YouTube -> YouTube,0
U_B07_09254,Marketplace -> Google Search -> Marketplace -> Marketplace -> Google Search,1
U_B07_09255,Marketplace -> Influencer Blog -> Marketplace -> Marketplace -> Instagram -> Influencer Blog,0
U_B07_09256,Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace,0
U_B07_09257,Google Search -> Google Search -> Marketplace -> Instagram -> Influencer Blog -> YouTube -> Marketplace,1
U_B07_09258,Google Search -> Marketplace -> Influencer Blog -> Google Search -> Instagram -> Google Search -> Marketplace,1
U_B07_09259,Influencer Blog -> Google Search,0
U_B07_09260,Marketplace -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search,0
U_B07_09261,YouTube -> YouTube -> YouTube -> YouTube,0
U_B07_09262,Instagram -> YouTube,0
U_B07_09263,Instagram,0
U_B07_09264,Instagram -> Influencer Blog -> Instagram,0
U_B07_09265,Google Search -> Marketplace -> Influencer Blog,0
U_B07_09266,Instagram -> Instagram -> Marketplace -> Influencer Blog,0
U_B07_09267,YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Google Search -> Google Search -> Instagram,0
U_B07_09268,YouTube -> YouTube,0
U_B07_09269,Google Search -> Google Search -> Influencer Blog -> Marketplace -> YouTube,0
U_B07_09270,Marketplace,0
U_B07_09271,Marketplace -> Marketplace -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram,0
U_B07_09272,YouTube -> YouTube -> Instagram,0
U_B07_09273,Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Google Search -> Marketplace -> Marketplace -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> YouTube -> YouTube -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog,0
U_B07_09274,Influencer Blog -> Marketplace -> YouTube -> Influencer Blog -> Google Search -> Marketplace,0
U_B07_09275,Marketplace -> Marketplace -> Google Search -> Google Search,1
U_B07_09276,YouTube -> YouTube -> Google Search,0
U_B07_09277,Influencer Blog -> YouTube -> Instagram -> Influencer Blog -> Marketplace,0
U_B07_09278,Influencer Blog -> Google Search -> Influencer Blog -> Influencer Blog,0
U_B07_09279,Instagram -> Marketplace,0
U_B07_09280,YouTube -> YouTube -> YouTube,0
U_B07_09281,Marketplace,0
U_B07_09282,YouTube -> Instagram,0
U_B07_09283,YouTube -> Google Search,0
U_B07_09284,YouTube -> Marketplace -> Marketplace -> YouTube,0
U_B07_09285,YouTube -> Influencer Blog,0
U_B07_09286,Google Search,0
U_B07_09287,Influencer Blog -> Google Search -> YouTube -> Marketplace -> YouTube -> Instagram,0
U_B07_09288,Instagram -> Marketplace -> Influencer Blog -> Google Search,0
U_B07_09289,Influencer Blog -> Marketplace -> YouTube -> YouTube -> Marketplace -> Marketplace,0
U_B07_09290,Instagram -> Instagram -> Influencer Blog,0
U_B07_09291,Marketplace -> Influencer Blog,0
U_B07_09292,Influencer Blog -> Influencer Blog,0
U_B07_09293,Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B07_09294,YouTube -> Instagram,0
U_B07_09295,Google Search -> YouTube -> YouTube -> Google Search -> Instagram -> Google Search,0
U_B07_09296,Influencer Blog -> Google Search -> Google Search,0
U_B07_09297,Marketplace -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog,0
U_B07_09298,YouTube -> Influencer Blog -> Google Search -> YouTube -> Influencer Blog -> Influencer Blog -> Influencer Blog,0
U_B07_09299,YouTube -> Marketplace -> Marketplace,0
U_B07_09300,Instagram -> Marketplace -> Marketplace -> YouTube -> Instagram,0
U_B07_09301,Instagram -> Google Search -> Google Search -> YouTube -> YouTube -> Influencer Blog -> Google Search,0
U_B07_09302,YouTube -> YouTube -> Influencer Blog -> YouTube -> Marketplace -> YouTube,0
U_B07_09303,Instagram,0
U_B07_09304,Marketplace -> Marketplace -> Instagram -> Instagram -> Instagram -> Instagram,0
U_B07_09305,Instagram -> Marketplace -> Marketplace -> Instagram,0
U_B07_09306,Instagram -> YouTube -> Influencer Blog -> Marketplace,0
U_B07_09307,Influencer Blog -> Instagram -> Marketplace -> Google Search -> Marketplace,0
U_B07_09308,Marketplace,0
U_B07_09309,Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> YouTube -> Google Search -> YouTube -> Google Search,1
U_B07_09310,Marketplace -> Influencer Blog -> Marketplace,0
U_B07_09311,Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Google Search -> Google Search -> YouTube -> YouTube -> Instagram -> Instagram -> Google Search -> Google Search -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog,0
U_B07_09312,Google Search -> Google Search -> YouTube -> Google Search,1
U_B07_09313,Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Instagram -> Instagram -> YouTube -> YouTube -> Google Search -> Google Search -> Google Search -> Google Search -> Instagram -> Instagram -> Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Instagram -> Instagram -> Google Search -> Google Search -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Google Search -> Google Search -> Instagram -> Instagram -> Marketplace -> Marketplace -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Marketplace -> Marketplace -> YouTube -> YouTube -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Marketplace -> Marketplace -> YouTube -> YouTube -> YouTube -> YouTube -> Influencer Blog -> Influencer Blog -> Instagram -> Instagram -> Influencer Blog -> Influencer Blog -> Google Search -> Google Search -> Marketplace -> Marketplace,0
U_B07_09314,YouTube,0
U_B07_09315,Marketplace -> Marketplace -> Google Search -> Google Search,0
U_B07_09316,Google Search -> Google Search,1
U_B07_09317,Instagram,0
U_B07_09318,Instagram,0
U_B07_09319,Google Search -> Marketplace,0
U_B07_09320,YouTube -> YouTube -> Google Search -> Google Search,0
U_B07_09321,Instagram -> Google Search -> Influencer Blog -> Google Search,0
U_B07_09322,Instagram -> YouTube -> YouTube -> Marketplace,0
U_B07_09323,Instagram -> YouTube -> Google Search -> Instagram -> Marketplace -> YouTube -> Marketplace,1
U_B07_09324,YouTube -> YouTube -> YouTube,0
U_B07_09325,Marketplace -> Influencer Blog -> Google Search -> Google Search -> Google Search,0
U_B07_09326,Google Search,0
U_B07_09327,YouTube -> YouTube -> Google Search -> Marketplace,0
U_B07_09328,Instagram -> Marketplace,0
U_B07_09329,YouTube -> Influencer Blog -> Instagram -> Influencer Blog -> YouTube,0
U_B07_09330,Marketplace -> Influencer Blog -> Marketplace -> Instagram,0
U_B07_09331,YouTube -> Instagram -> YouTube,0
U_B07_09332,Influencer Blog -> Influencer Blog -> Influencer Blog -> YouTube -> YouTube -> Influencer Blog,0
U_B07_09333,Marketplace -> Influencer Blog -> Influencer Blog -> Google Search -> YouTube -> YouTube -> Instagram,0
U_B07_09334,Marketplace -> Marketplace -> Marketplace -> YouTube -> Google Search,0
U_B07_09335,Marketplace -> Influencer Blog -> Instagram -> YouTube -> Influencer Blog,0
U_B07_09336,Marketplace -> Google Search -> Influencer Blog -> Influencer Blog -> Google Search -> Influencer Blog,0
U_B07_09337,YouTube,0
U_B07_09338,Influencer Blog,0
U_B07_09339,Google Search -> Instagram,0
U_B07_09340,YouTube -> Google Search,0
U_B07_09341,Influencer Blog -> Instagram -> Influencer Blog -> Google Search -> Instagram -> Instagram,0
U_B07_09342,Marketplace -> Google Search -> Marketplace,0
U_B07_09343,Marketplace,0
U_B07_09344,Google Search -> Google Search -> Marketplace -> Marketplace -> Instagram -> Influencer Blog,0
U_B07_09345,Instagram -> Marketplace -> Influencer Blog,0
U_B07_09346,YouTube,0
U_B07_09347,Influencer Blog -> Google Search -> Marketplace -> Marketplace,1
U_B07_09348,Google Search -> Google Search -> Influencer Blog -> Marketplace -> Influencer Blog -> Instagram,0
U_B07_09349,Instagram -> Instagram -> Marketplace -> Marketplace -> Google Search,0
U_B07_09350,Marketplace -> Instagram,0
U_B07_09351,YouTube -> YouTube -> Google Search -> YouTube -> Instagram -> Influencer Blog,0
U_B07_09352,Instagram -> Google Search -> Influencer Blog,0
U_B07_09353,Instagram -> Google Search -> Instagram,0
U_B07_09354,Google Search -> Influencer Blog -> YouTube -> Google Search -> YouTube -> Google Search,1
U_B07_09355,Influencer Blog -> Marketplace -> Instagram -> Marketplace -> Influencer Blog -> Google Search,0
U_B07_09356,Marketplace -> Google Search -> Google Search -> Google Search,0
U_B07_09357,YouTube -> Instagram -> Instagram -> Google Search -> Instagram -> Marketplace,0
U_B07_09358,Influencer Blog -> Influencer Blog -> Google Search -> Google Search,1
U_B07_09359,Influencer Blog -> Instagram -> Marketplace -> Google Search -> Google Search -> Google Search,1
U_B07_09360,YouTube -> Google Search -> Marketplace -> Marketplace,1
U_B07_09361,YouTube -> Marketplace -> YouTube -> Influencer Blog -> Influencer Blog,0
U_B07_09362,YouTube -> Influencer Blog -> Influencer Blog -> YouTube -> Marketplace,0
U_B07_09363,Influencer Blog -> Influencer Blog,0
U_B07_09364,Google Search -> Marketplace,0
